Aug 10 23:45:00 3dr_solo local0.info +597 pixrc: main: built Sep 22 2016 15:30:53
Aug 10 23:45:00 3dr_solo local0.info +626 pixrc: main: rcSourceIps: 10.1.1.1,127.0.0.1
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: rcDestPort:  5005
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: rcDsmDev:    /dev/ttymxc2
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: Throttle PWM in  1000...2000
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main:          PWM out 1000...1900
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: Other    PWM in  1000...2000
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main:          PWM out 1000...2000
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: udp: listening on port 5005
Aug 10 23:45:01 3dr_solo local0.info +104 pixrc: udp: failsafe start after 442 ms of inactivity
Aug 10 23:45:01 3dr_solo local0.info +119 pixrc: serial: started
Aug 10 23:45:01 3dr_solo local0.info +119 pixrc: serial: failsafe start
Aug 10 23:45:01 3dr_solo local0.info +386 pixrc: udp: failsafe end after 724 ms
Aug 10 23:45:01 3dr_solo local0.info +401 pixrc: serial: failsafe end
Aug 10 23:45:04 3dr_solo local0.info +599 pixrc: cmd: uplink attached
Aug 10 23:50:40 3dr_solo local0.info +670 pixrc: a:20,m:49,n:500,u:0,d:0,o:0,q:2496,udp=44459,ser=21183
Aug 10 23:50:50 3dr_solo local0.info +671 pixrc: a:20,m:43,n:500,u:0,d:0,o:0,q:2496,udp=42837,ser=21363
Aug 10 23:51:00 3dr_solo local0.info +670 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=33874,ser=21512
Aug 10 23:51:10 3dr_solo local0.info +670 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=30597,ser=21933
Aug 10 23:51:20 3dr_solo local0.info +670 pixrc: a:20,m:41,n:500,u:0,d:0,o:0,q:2496,udp=41175,ser=21581
Aug 10 23:51:30 3dr_solo local0.info +670 pixrc: a:20,m:50,n:500,u:0,d:0,o:0,q:2496,udp=44002,ser=21341
Aug 10 23:51:40 3dr_solo local0.info +671 pixrc: a:20,m:35,n:500,u:0,d:0,o:0,q:0,udp=35396,ser=21512
Aug 10 23:51:50 3dr_solo local0.info +671 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33258,ser=21090
Aug 10 23:52:00 3dr_solo local0.info +671 pixrc: a:20,m:40,n:499,u:0,d:1,o:0,q:0,udp=40195,ser=21286
Aug 10 23:52:10 3dr_solo local0.info +671 pixrc: a:20,m:60,n:500,u:0,d:0,o:0,q:4992,udp=49383,ser=21572
Aug 10 23:52:20 3dr_solo local0.info +671 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33158,ser=21084
Aug 10 23:52:30 3dr_solo local0.info +671 pixrc: a:20,m:60,n:498,u:0,d:1,o:0,q:0,udp=42940,ser=21366
Aug 10 23:52:40 3dr_solo local0.info +671 pixrc: a:20,m:27,n:500,u:0,d:0,o:1,q:0,udp=26701,ser=21103
Aug 10 23:52:50 3dr_solo local0.info +671 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=31915,ser=21233
Aug 10 23:53:00 3dr_solo local0.info +673 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=32057,ser=21852
Aug 10 23:53:10 3dr_solo local0.info +675 pixrc: a:20,m:62,n:498,u:0,d:1,o:0,q:2496,udp=45467,ser=21958
Aug 10 23:53:20 3dr_solo local0.info +672 pixrc: a:20,m:35,n:500,u:0,d:0,o:0,q:0,udp=35152,ser=21456
Aug 10 23:53:30 3dr_solo local0.info +672 pixrc: a:20,m:50,n:500,u:0,d:0,o:0,q:2496,udp=42651,ser=21222
Aug 10 23:53:40 3dr_solo local0.info +672 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36018,ser=21235
Aug 10 23:53:50 3dr_solo local0.info +674 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36050,ser=21098
Aug 10 23:54:00 3dr_solo local0.info +672 pixrc: a:20,m:40,n:499,u:0,d:1,o:0,q:0,udp=40438,ser=21005
Aug 10 23:54:10 3dr_solo local0.info +672 pixrc: a:20,m:35,n:500,u:0,d:0,o:0,q:0,udp=35378,ser=21989
Aug 10 23:54:20 3dr_solo local0.info +673 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=35814,ser=22144
Aug 10 23:54:30 3dr_solo local0.info +673 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=31043,ser=21562
